Batch_ID,Transaction_ID,Customer_ID,Account_Type,Total_Balance,Transaction_Amount,Updated_Balance,Investment_Amount,Investment_Type,Is_Anomaly,Transaction_Date,Year,Month,Day,Processed_At
BATCH_20251109_161848,300176,200746,Current,87048,1282.0,85766.0,45449,Fixed Deposit,0,2022-11-26,2022,11,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300177,203834,Business,24356,180.0,24176.0,41597,Mutual Fund,0,2024-07-05,2024,7,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300178,208724,Current,6084,1258.0,4826.0,1969,Mutual Fund,0,2024-06-21,2024,6,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300179,207056,Current,11096,1194.0,9902.0,43934,Recurring Deposit,0,2022-03-21,2022,3,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300180,207259,Current,57100,3812.0,53288.0,45675,Mutual Fund,0,2024-10-06,2024,10,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300181,202975,Savings,68596,2489.0,66107.0,35436,Recurring Deposit,0,2023-08-06,2023,8,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300182,206315,Current,64388,3258.0,61130.0,29118,Recurring Deposit,0,2024-04-18,2024,4,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300183,204209,Business,8463,191.0,8272.0,19686,Mutual Fund,0,2022-04-20,2022,4,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300184,209313,Current,20709,290.0,20419.0,4279,Recurring Deposit,0,2022-09-10,2022,9,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300185,207422,Savings,19445,1355.0,18090.0,18591,Fixed Deposit,0,2023-10-05,2023,10,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300186,203093,Current,94447,3729.0,90718.0,9594,Fixed Deposit,0,2023-07-11,2023,7,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300187,209336,Savings,25735,4764.0,20971.0,34806,Fixed Deposit,0,2023-03-27,2023,3,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300188,208402,Savings,18290,2478.289035114589,15811.710964885411,19738,Recurring Deposit,0,2022-06-18,2022,6,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300189,203773,Savings,85706,3885.0,81821.0,6272,Mutual Fund,0,2023-03-30,2023,3,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300190,202863,Current,33068,1104.0,31964.0,46259,Recurring Deposit,0,2024-08-18,2024,8,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300191,207815,Current,47769,563.0,47206.0,26568,Fixed Deposit,0,2022-07-21,2022,7,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300192,202433,Current,60044,1648.0,58396.0,45393,Fixed Deposit,0,2022-08-01,2022,8,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300193,207451,Business,98324,1618.0,96706.0,16431,Fixed Deposit,0,2024-04-13,2024,4,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300194,201923,Business,81324,1729.0,79595.0,25244,Mutual Fund,0,2022-07-06,2022,7,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300195,200640,Savings,32553,3133.0,29420.0,29738,Fixed Deposit,0,2024-06-25,2024,6,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300196,209806,Business,28289,1265.0,27024.0,4243,Recurring Deposit,0,2022-10-02,2022,10,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300197,201484,Current,5428,4488.0,940.0,1805,Fixed Deposit,1,2022-10-06,2022,10,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300198,205854,Current,32611,447.93157897385976,32163.06842102614,30372,Mutual Fund,0,2025-01-08,2025,1,8,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300199,203792,Current,68109,549.0,67560.0,30252,Recurring Deposit,0,2024-03-28,2024,3,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300200,201925,Business,77784,805.0,76979.0,21582,Fixed Deposit,0,2024-07-22,2024,7,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300201,201331,Savings,76879,4868.0,72011.0,9942,Mutual Fund,0,2022-12-02,2022,12,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300202,205452,Business,37018,3045.0,33973.0,12295,Mutual Fund,0,2023-05-06,2023,5,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300203,206333,Savings,95606,3141.0,92465.0,21219,Fixed Deposit,0,2024-06-17,2024,6,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300204,207157,Current,22088,3427.0,18661.0,37378,Mutual Fund,0,2024-10-18,2024,10,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300205,202140,Savings,3077,1630.0,1447.0,2492,Fixed Deposit,1,2024-01-07,2024,1,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300206,207575,Business,47239,2320.0,44919.0,8457,Recurring Deposit,0,2023-02-13,2023,2,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300207,201643,Business,71065,3351.0,67714.0,39209,Recurring Deposit,0,2024-07-05,2024,7,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300208,206859,Business,83950,3001.0,80949.0,14428,Mutual Fund,0,2025-02-24,2025,2,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300209,205097,Current,19214,4834.0,14380.0,26396,Recurring Deposit,0,2023-01-27,2023,1,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300210,205902,Current,72100,3858.0,68242.0,44678,Fixed Deposit,0,2023-07-18,2023,7,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300211,208190,Business,50935,4842.0,46093.0,21279,Recurring Deposit,0,2023-11-30,2023,11,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300212,203710,Current,91826,1264.0,90562.0,26161,Recurring Deposit,0,2025-01-27,2025,1,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300213,209987,Business,71564,4054.0,67510.0,30080,Fixed Deposit,0,2024-12-24,2024,12,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300214,209869,Savings,24860,2815.0,22045.0,36541,Fixed Deposit,0,2023-10-22,2023,10,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300215,202752,Savings,9781,4624.0,5157.0,49690,Mutual Fund,0,2024-01-30,2024,1,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300216,209595,Current,85630,3867.0,81763.0,26524,Fixed Deposit,0,2024-06-02,2024,6,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300217,206193,Current,22881,3647.0,19234.0,25400,Fixed Deposit,0,2024-02-20,2024,2,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300218,208430,Current,74914,4706.0,70208.0,4541,Recurring Deposit,0,2022-09-24,2022,9,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300219,207402,Current,10243,4070.0,6173.0,24506,Fixed Deposit,0,2023-04-10,2023,4,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300220,200318,Savings,50641,377.0,50264.0,35492,Fixed Deposit,0,2023-03-05,2023,3,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300221,208753,Business,44972,4705.0,40267.0,15242,Recurring Deposit,0,2022-06-28,2022,6,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300222,205212,Business,76095,3384.0,72711.0,37075,Mutual Fund,0,2023-08-28,2023,8,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300223,203413,Current,71322,4680.0,66642.0,1594,Fixed Deposit,0,2022-04-22,2022,4,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300224,206385,Business,84665,4475.0,80190.0,45826,Recurring Deposit,0,2024-09-19,2024,9,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300225,202659,Current,66017,3993.0,62024.0,13426,Mutual Fund,0,2024-07-28,2024,7,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300226,201507,Business,28843,1012.0,27831.0,40145,Mutual Fund,0,2023-03-13,2023,3,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300227,207089,Current,95422,3869.0,91553.0,22019,Mutual Fund,0,2024-09-20,2024,9,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300228,204961,Current,74416,3504.0,70912.0,46858,Mutual Fund,0,2023-02-26,2023,2,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300229,202020,Business,7258,290.0,6968.0,49401,Recurring Deposit,0,2022-04-01,2022,4,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300230,200154,Current,5898,1487.0,4411.0,25708,Mutual Fund,0,2022-07-09,2022,7,9,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300231,208733,Business,92274,1494.0,90780.0,49517,Recurring Deposit,0,2024-11-25,2024,11,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300232,207378,Savings,47608,3595.0,44013.0,33597,Mutual Fund,0,2022-06-20,2022,6,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300233,207892,Current,26169,3246.0,22923.0,32389,Recurring Deposit,0,2023-03-11,2023,3,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300234,201604,Current,36353,2695.2413084457903,33657.75869155421,44345,Mutual Fund,0,2022-07-03,2022,7,3,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300235,209876,Savings,91621,447.0,91174.0,43476,Recurring Deposit,0,2022-05-08,2022,5,8,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300236,202536,Current,20952,3801.0,17151.0,47912,Fixed Deposit,0,2023-08-16,2023,8,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300237,209471,Savings,70145,4658.0,65487.0,2385,Fixed Deposit,0,2022-07-09,2022,7,9,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300238,202899,Business,66848,1893.7966336151444,64954.203366384856,16535,Recurring Deposit,0,2024-05-27,2024,5,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300239,205861,Savings,53343,939.0,52404.0,46679,Mutual Fund,0,2023-03-25,2023,3,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300240,205278,Business,78021,4905.0,73116.0,25144,Fixed Deposit,0,2023-05-27,2023,5,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300241,200868,Savings,86582,3139.0,83443.0,32943,Fixed Deposit,0,2025-01-23,2025,1,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300242,203013,Savings,99286,534.0,98752.0,9465,Recurring Deposit,0,2024-04-13,2024,4,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300243,203310,Savings,8208,1087.0,7121.0,49288,Recurring Deposit,0,2023-02-16,2023,2,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300244,200682,Current,47747,2013.0,45734.0,47685,Recurring Deposit,0,2024-07-05,2024,7,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300245,201461,Current,23516,3425.0,20091.0,38384,Recurring Deposit,0,2022-10-12,2022,10,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300246,203829,Current,96634,3108.0,93526.0,19099,Recurring Deposit,0,2024-08-24,2024,8,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300247,200145,Current,60392,385.0,60007.0,4082,Fixed Deposit,0,2024-09-01,2024,9,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300248,201974,Business,29705,4139.0,25566.0,20907,Recurring Deposit,0,2024-03-24,2024,3,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300249,205627,Savings,14157,1675.0,12482.0,25065,Mutual Fund,0,2023-04-02,2023,4,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300250,201820,Business,65855,728.0,65127.0,28418,Recurring Deposit,0,2024-03-24,2024,3,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300251,206267,Savings,93584,3697.0,89887.0,8569,Mutual Fund,0,2023-12-13,2023,12,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300252,207868,Savings,90943,4751.0,86192.0,3404,Fixed Deposit,0,2023-01-10,2023,1,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300253,206962,Business,47846,4927.0,42919.0,11913,Fixed Deposit,0,2022-08-14,2022,8,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300254,206475,Savings,18993,4869.0,14124.0,17821,Recurring Deposit,0,2022-08-18,2022,8,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300255,208796,Current,38379,266.0,38113.0,42994,Fixed Deposit,0,2025-01-07,2025,1,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300256,206332,Current,14332,2791.0,11541.0,40158,Fixed Deposit,0,2024-01-19,2024,1,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300257,201606,Business,14119,1534.0,12585.0,2473,Mutual Fund,0,2023-09-22,2023,9,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300258,204239,Business,97409,4493.0,92916.0,46342,Fixed Deposit,0,2024-01-08,2024,1,8,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300259,201547,Business,16205,3310.0,12895.0,42899,Recurring Deposit,0,2023-12-19,2023,12,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300260,206973,Current,44251,3033.0,41218.0,29727,Fixed Deposit,0,2024-03-15,2024,3,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300261,202772,Savings,72630,3477.0,69153.0,1344,Fixed Deposit,0,2022-06-13,2022,6,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300262,201987,Business,96127,664.0,95463.0,8401,Mutual Fund,0,2025-01-30,2025,1,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300263,209577,Savings,76273,2308.935808365653,73964.06419163434,1146,Mutual Fund,0,2024-12-30,2024,12,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300264,202896,Savings,59978,1450.0,58528.0,44295,Recurring Deposit,0,2024-12-18,2024,12,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300265,206975,Business,16824,689.0,16135.0,30091,Fixed Deposit,0,2022-08-20,2022,8,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300266,208174,Business,9223,3040.0,6183.0,22062,Fixed Deposit,0,2022-06-23,2022,6,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300267,209137,Current,3632,2992.0,640.0,37493,Mutual Fund,1,2023-12-06,2023,12,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300268,209497,Business,52614,553.0,52061.0,32404,Fixed Deposit,0,2023-08-30,2023,8,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300269,206582,Current,7376,3806.0,3570.0,25832,Mutual Fund,1,2022-09-06,2022,9,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300270,208350,Current,24042,3692.0,20350.0,12443,Recurring Deposit,0,2023-04-11,2023,4,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300271,206013,Savings,33871,2337.0,31534.0,24713,Mutual Fund,0,2023-01-12,2023,1,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300272,201350,Current,7178,1094.0,6084.0,41847,Recurring Deposit,0,2023-01-10,2023,1,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300273,207684,Savings,99930,982.0,98948.0,4934,Fixed Deposit,0,2024-07-01,2024,7,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300274,207057,Current,40221,659.0,39562.0,45673,Fixed Deposit,0,2024-02-15,2024,2,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300275,209846,Business,97972,4541.0,93431.0,19621,Mutual Fund,0,2022-10-24,2022,10,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300276,207985,Savings,61245,679.0,60566.0,30515,Recurring Deposit,0,2024-01-05,2024,1,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300277,205875,Business,49239,959.0,48280.0,48502,Mutual Fund,0,2022-12-31,2022,12,31,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300278,207280,Savings,27009,1534.0,25475.0,49591,Fixed Deposit,0,2023-05-27,2023,5,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300279,203030,Current,95802,3030.0,92772.0,32503,Mutual Fund,0,2024-03-08,2024,3,8,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300280,200675,Savings,53445,2474.0,50971.0,8067,Fixed Deposit,0,2023-04-13,2023,4,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300281,200368,Business,74057,1436.0,72621.0,12909,Mutual Fund,0,2022-07-16,2022,7,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300282,206770,Savings,13955,4549.0,9406.0,7938,Recurring Deposit,0,2024-02-07,2024,2,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300283,209395,Business,82660,1114.0,81546.0,10936,Recurring Deposit,0,2024-07-22,2024,7,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300284,203360,Savings,41673,795.0,40878.0,45938,Recurring Deposit,0,2022-08-20,2022,8,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300285,201471,Current,56535,4717.0,51818.0,30324,Mutual Fund,0,2022-06-07,2022,6,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300286,205351,Savings,70232,3115.0,67117.0,42548,Fixed Deposit,0,2024-12-28,2024,12,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300287,201348,Business,83298,4451.0,78847.0,38191,Mutual Fund,0,2024-07-07,2024,7,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300288,203016,Current,86135,3850.0,82285.0,41984,Fixed Deposit,0,2022-04-12,2022,4,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300289,200669,Savings,95127,3914.0,91213.0,25187,Recurring Deposit,0,2022-08-12,2022,8,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300290,205727,Current,87258,4980.0,82278.0,15890,Recurring Deposit,0,2023-03-23,2023,3,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300291,201254,Business,44487,4277.0,40210.0,16659,Mutual Fund,0,2022-12-04,2022,12,4,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300292,202008,Current,70456,1349.0,69107.0,3003,Fixed Deposit,0,2023-12-12,2023,12,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300293,200826,Business,18099,1094.0,17005.0,40379,Fixed Deposit,0,2024-04-13,2024,4,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300294,202311,Savings,14323,1446.0,12877.0,17681,Fixed Deposit,0,2024-04-06,2024,4,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300295,208641,Business,4641,943.0,3698.0,30594,Mutual Fund,0,2023-02-16,2023,2,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300296,208740,Business,24334,775.0,23559.0,20087,Fixed Deposit,0,2023-12-03,2023,12,3,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300297,201634,Business,22253,262.0,21991.0,7519,Mutual Fund,0,2022-06-20,2022,6,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300298,207908,Business,94191,4313.0,89878.0,43511,Recurring Deposit,0,2022-12-01,2022,12,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300299,203669,Savings,58413,2771.0,55642.0,32789,Recurring Deposit,0,2023-10-30,2023,10,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300300,209830,Business,26949,958.0,25991.0,16875,Recurring Deposit,0,2022-03-24,2022,3,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300301,204719,Business,72740,511.0,72229.0,4586,Recurring Deposit,0,2023-11-17,2023,11,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300302,204448,Savings,86245,1949.0,84296.0,5445,Mutual Fund,0,2023-05-06,2023,5,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300303,201007,Business,68922,2614.0,66308.0,29946,Mutual Fund,0,2024-02-25,2024,2,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300304,201010,Savings,73541,670.0,72871.0,28932,Mutual Fund,0,2023-06-07,2023,6,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300305,207664,Savings,23488,3208.0,20280.0,19933,Recurring Deposit,0,2024-01-07,2024,1,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300306,202800,Business,36119,3275.0,32844.0,44888,Recurring Deposit,0,2025-03-07,2025,3,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300307,208501,Current,43861,3919.0,39942.0,6355,Fixed Deposit,0,2024-07-31,2024,7,31,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300308,207727,Savings,36434,3721.0,32713.0,47656,Mutual Fund,0,2025-01-12,2025,1,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300309,207528,Savings,39263,1093.0,38170.0,5372,Fixed Deposit,0,2024-04-15,2024,4,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300310,208347,Current,72963,2816.8814138384146,70146.11858616158,30408,Recurring Deposit,0,2022-11-16,2022,11,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300311,209828,Current,77833,1267.0,76566.0,17906,Fixed Deposit,0,2023-01-09,2023,1,9,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300312,205057,Business,16672,922.0,15750.0,17994,Recurring Deposit,0,2023-06-24,2023,6,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300313,204461,Current,78378,4445.0,73933.0,47499,Fixed Deposit,0,2023-02-22,2023,2,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300314,203152,Savings,50433,487.0,49946.0,5134,Mutual Fund,0,2022-06-19,2022,6,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300315,207807,Current,44710,2898.0,41812.0,26137,Recurring Deposit,0,2024-09-05,2024,9,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300316,207838,Savings,42621,3466.0,39155.0,20227,Mutual Fund,0,2024-07-10,2024,7,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300317,203130,Business,75207,146.0,75061.0,3067,Mutual Fund,0,2022-06-23,2022,6,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300318,209452,Current,7762,703.0,7059.0,35470,Fixed Deposit,0,2023-07-21,2023,7,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300319,204567,Current,42508,3860.0,38648.0,30162,Recurring Deposit,0,2022-06-17,2022,6,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300320,205534,Business,75370,1161.0,74209.0,14720,Fixed Deposit,0,2022-06-06,2022,6,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300321,204469,Business,59331,1185.0,58146.0,35686,Mutual Fund,0,2024-09-13,2024,9,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300322,203380,Current,97089,4768.0,92321.0,15076,Recurring Deposit,0,2024-03-30,2024,3,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300323,201630,Current,17329,580.0,16749.0,32917,Fixed Deposit,0,2024-05-10,2024,5,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300324,209337,Current,90151,1131.0,89020.0,19119,Mutual Fund,0,2024-06-23,2024,6,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300325,206776,Current,50515,3977.0,46538.0,17159,Mutual Fund,0,2022-11-20,2022,11,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300326,200035,Savings,4687,1229.0,3458.0,25510,Fixed Deposit,0,2022-06-17,2022,6,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300327,200724,Current,56702,4487.0,52215.0,3927,Mutual Fund,0,2024-05-17,2024,5,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,300328,209668,Savings,81838,2104.0,79734.0,40793,Mutual Fund,0,2022-07-23,2022,7,23,2025-11-09 16:18:48.216485
